order_id,customer_id,sku,status,amount,currency,order_ts
  O002649,C0146  ,Sku010 , PENDING  ,1101.62,  AUD  ,03/09/2026 04:13:57
o002321, C0011,  Sku011, pending , 1396.48 ,  Nzd ,03/09/2026 10:56:53
  o002586 , C0028 , SKU010 , PENDING  ,$822.76,  AUD  ,not-a-date
O002228 , C0004 ,  sku002, shipped  , 736.51 ,Aud  ,03/09/2026 15:18:18
 O002275  , C0280,  Sku008  ,PENDING  , 1340.80 ,  AUD,03/09/2026 06:47:14
 O002286  ,  c0147 , SKU018,  delivered, 597.31 ,usd ,2026-09-03 04:30:58
  O002485  , C0267  , Sku008 , PENDING,72.13, nzd,03/09/2026 18:28:48
  O002501  ,  c0099  , sku004, pending  ,"$1,039.59",  NZD  ,03/09/2026 00:21:53
 O002183  ,C0019  ,  SKU009 ,pending,189.58,  Nzd ,03/09/2026 22:29:45
 O002208,C0186,SKU019 ,PENDING, 1054.24 ,nzd,2026-09-03 03:32:41
O002225,C0220 ,SKU011  ,  pending ,586.46, NZD  ,2026-09-03 16:39:32
 O002059, C0111,SKU016  ,  DELIVERED ,"$1,414.62", aud  ,03/09/2026 01:53:30
 o002426  ,c0240,SKU005 , Pending  , 1228.22 ,AUD,03/09/2026 16:02:35
o002096  ,C0258 ,  sku016 ,shipped  ,416.65,  AUD  ,2026-09-03 09:41:22
o002212 ,c0100,Sku001  ,shipped  ,508.4,  usd ,03/09/2026 00:02:50
  o002939, C0019 , SKU018  , Delivered  ,461.2, aud  ,2026-09-03 15:49:39
 O002526, c0037 ,  Sku013,DELIVERED,$386.81,  Aud,2026-09-03 10:48:34
O002742 ,  c0138 ,  SKU004 , shipped  ,$114.34,  NZD  ,2026-09-03 14:46:24
 o002116  , c0007  ,  sku016,Shipped  ,1487.61,NZD,03/09/2026 15:08:22
O002365  , C0042  , Sku009 ,  SHIPPED ,994.03,Nzd,03/09/2026 10:59:33
  o002695  ,  c0194, sku014,Shipped , 1428.63 ,AUD ,03/09/2026 10:36:31
 o002842 ,C0247 ,  sku013  ,Shipped,296.48,Aud ,03/09/2026 04:38:16
o002585  ,c0109 ,sku013 ,delivered ,105.84,usd ,03/09/2026 16:11:19
 o002219 ,  C0153 ,sku017 ,Pending , 468.64 ,AUD,03/09/2026 03:21:45
o002612,C0173 ,  Sku010 ,  shipped,127.83,usd  ,2026-09-03 13:23:15
o002841, C0219 ,SKU008 , shipped  ,1457.65,  AUD  ,03/09/2026 01:50:11
  O002737,  C0073,Sku003 ,Pending  ,337.89, NZD ,03/09/2026 14:06:01
 o002016,  C0224  ,  sku012  ,  shipped ,1447.91,AUD  ,03/09/2026 12:28:11
  O002431, c0077,sku007, shipped  ,"$1,456.08",Usd  ,2026-09-03 04:50:14
 O002500 ,c0179  , SKU006, Pending  ,1042.73,Nzd,03/09/2026 03:33:04
 o002056 , C0135  ,sku013 , Shipped ,154.03,nzd  ,03/09/2026 10:19:19
 O002213,c0058  ,Sku014,shipped , 1012.24 ,  AUD ,2026-09-03 21:33:01
 o002253 ,C0238,SKU017, shipped,432.54,  Usd ,03/09/2026 05:51:11
 O002149  ,C0159,  SKU009,  Delivered , 286.73 , AUD,03/09/2026 20:49:08
  o002466  ,  C0185  ,  sku017,pending ,$356.59,NZD,03/09/2026 00:07:00
  O002653, C0186, SKU020  , pending  ,1185.77, aud ,03/09/2026 20:41:28
 O002661 ,C0029  , SKU018, delivered  , 635.67 ,  USD ,2026-09-03 17:29:05
  O002880 ,c0140  ,  Sku017 , Delivered,1443.92,  USD  ,03/09/2026 06:24:19
  o002314 ,  C0021,SKU007, delivered  ,$552.68,  NZD  ,2026-09-03 09:20:28
  o002355  , C0014,SKU006,PENDING, 1386.09 , Usd ,2026-09-03 20:16:04
O002604 , C0272,SKU003,shipped, 1325.17 ,  NZD  ,03/09/2026 21:17:42
 O002816 ,C0270,Sku008  , SHIPPED, 1307.16 ,USD ,2026-09-03 01:44:31
o002972,C0166, SKU020, delivered,103.13,  nzd ,03/09/2026 12:27:33
O002151  ,C0118  ,  SKU017 ,shipped, 106.67 ,aud ,2026-09-03 11:25:52
  O002471 ,c0172  , Sku018  ,delivered, 800.96 ,aud  ,2026-09-03 12:30:43
 o002309  ,C0160,Sku006  ,shipped ,1233.25,USD ,03/09/2026 12:22:13
  o002133  ,  C0257  ,  Sku002  ,  pending  ,1481.45,  Nzd ,03/09/2026 10:26:36
o002853  , C0044,sku005, Pending  ,$480.87,Nzd,03/09/2026 09:06:17
  O002261  , C0086 ,Sku002 ,shipped ,880.9,  Usd,03/09/2026 20:57:59
 O002189 , C0237,SKU007  , SHIPPED , 1402.51 ,Usd  ,03/09/2026 13:14:25
  O002670,C0182 , Sku010,shipped,$839.14,  usd,03/09/2026 01:38:05
  O002039  , c0151 ,  SKU017  ,  DELIVERED,397.54,  nzd  ,2026-09-03 17:09:33
  O002013 , C0239,  sku005, pending,716.72,  Nzd  ,03/09/2026 10:14:36
 O002155 ,  C0185  , SKU001  ,  PENDING, 927.51 , nzd ,03/09/2026 18:37:00
o002167,C0065  ,Sku010  , Pending  ,$555.59, AUD ,03/09/2026 04:42:35
 o002281 , C0232  , Sku001  , Delivered , 1258.42 ,Usd  ,03/09/2026 23:05:08
 O002187 , C0200 ,Sku004 ,shipped,$354.02, AUD,2026-09-03 03:02:20
o002952, C0131  ,SKU004 ,  shipped , 330.21 , nzd ,2026-09-03 11:23:52
 o002792,  C0213 ,SKU012  ,pending  ,"$1,424.78",Aud ,2026-09-03 03:27:49
O002570  ,c0255 ,  SKU016 , Pending ,"$1,195.64", nzd ,03/09/2026 01:56:57
O002553  , C0017 , Sku003,shipped,$550.37, Usd  ,03/09/2026 02:14:10
 o002018 , C0017,sku019  ,  Pending  ,695.53,Nzd,2026-09-03 14:10:36
O002278 ,c0127  ,  Sku019 , delivered, 166.09 , aud  ,2026-09-03 23:09:52
o002386  ,C0053  ,  sku020  ,delivered  , 573.05 ,usd  ,2026-09-03 20:30:40
  O002828 , C0074  , Sku010,SHIPPED,"$1,365.41",  USD ,03/09/2026 05:10:47
  O002515 , C0297,sku008  ,  Shipped  ,306.65,AUD,03/09/2026 14:06:14
 O002759, c0232,SKU010 ,  Pending  ,1076.04, Usd,03/09/2026 01:05:20
  O002948 ,  C0080 ,sku014  ,  pending ,"$1,196.84",AUD  ,2026-09-03 00:04:46
  o002392  ,C0069 ,  SKU005  ,  shipped ,$353.45,Usd ,2026-09-03 12:58:48
  O002132 ,  C0245 , sku001,delivered,"$1,294.41",USD  ,2026-09-03 17:49:14
 O002950, C0088  ,SKU004  ,PENDING,317.14, NZD ,2026-09-03 01:48:57
  O002752  , c0034 , Sku010  ,  DELIVERED, 950.81 ,AUD  ,03/09/2026 18:02:34
  o002467,C0105, SKU017, pending  ,1112.44, NZD  ,03/09/2026 12:50:48
  o002751  , C0022,  sku007 ,  shipped ,$45.89,  NZD,2026-09-03 09:53:49
  o002870  , C0018 ,SKU015  , pending , 1444.23 ,  aud,2026-09-03 18:52:48
O002718 ,c0276  , SKU003  ,delivered  , 611.63 ,nzd,2026-09-03 00:47:04
O002601  ,  C0148 ,  SKU016,  DELIVERED  ,1086.3, USD  ,2026-09-03 03:08:24
O002944, C0177 ,  Sku003, Pending ,$129.14,AUD  ,03/09/2026 04:26:00
o002440  ,  C0176  ,  sku008  ,  pending,$858.52, USD ,03/09/2026 16:49:54
  O002489  , c0089,SKU007,  Pending,326.57,Usd ,2026-09-03 20:13:38
  O002280, C0268 ,  Sku005  , pending  , 565.68 ,  USD  ,2026-09-03 15:22:00
O002383,  c0285,SKU004 ,  DELIVERED ,$653.19,nzd ,2026-09-03 02:43:45
O002508  ,C0003,SKU004 ,  shipped ,"$1,392.67",NZD  ,2026-09-03 20:04:42
O002968 , C0067  ,  SKU008,  Pending  ,$228.14,  USD,2026-09-03 21:28:13
 O002262 ,c0239  ,  Sku012  , pending  ,921.93,Usd,2026-09-03 03:37:37
  O002354, c0071  , SKU010  ,PENDING , 1358.61 ,AUD,03/09/2026 04:17:03
 O002763 , C0229,  SKU003 ,  PENDING, 554.37 ,Usd  ,03/09/2026 04:19:59
 O002050,  c0264  ,SKU018  ,  PENDING ,624.83,AUD ,03/09/2026 09:17:57
 O002861 ,  c0272 ,sku006,pending,$400.52,  Aud ,03/09/2026 20:01:29
 O002903 ,c0292  ,  SKU013 ,  shipped,251.77,NZD ,2026-09-03 10:01:46
 O002186  ,  C0274  ,  SKU014  ,  shipped  ,$911.73,  usd  ,03/09/2026 02:51:02
O002410,  c0171,  SKU003 , DELIVERED,"$1,315.14", NZD ,2026-09-03 23:08:39
o002902 , c0012 , sku018  ,  DELIVERED, 1053.65 , NZD  ,03/09/2026 03:37:31
 O002239 , C0111 , sku005 ,pending,$421.01,usd ,2026-09-03 22:07:50
 O002731  ,  C0207  ,  SKU019  ,Pending , 1274.44 , Nzd ,03/09/2026 09:38:06
o002687,c0263 ,SKU009 ,PENDING ,481.05,  usd ,2026-09-03 05:40:19
 O002645  ,c0278,sku003 ,pending  , 361.90 ,  AUD,2026-09-03 18:11:18
O002037  ,  C0280 ,  SKU002 ,Shipped , 1033.90 ,nzd  ,2026-09-03 14:49:36
 o002484 , C0277  ,  sku013, Delivered,$226.36,aud,2026-09-03 02:24:42
O002685,C0080,  SKU003  , delivered,"$1,185.90",  Usd ,2026-09-03 22:44:26
 O002256  ,C0096,SKU010 ,  Pending , 1346.77 ,NZD  ,03/09/2026 12:30:29
  O002370 ,  C0189 ,  Sku004 ,pending,1335.21, AUD  ,03/09/2026 16:30:14
  O002138  ,  C0104  , SKU008  ,Shipped  ,295.95,  Usd,03/09/2026 07:07:59
  o002934  , c0124 ,SKU008 ,delivered ,1463.79,USD ,03/09/2026 14:00:59
o002078, C0272,SKU001,Pending  , 853.73 ,Nzd  ,2026-09-03 08:05:15
 O002488,c0227  ,  Sku013,DELIVERED, 1177.76 ,  Usd  ,2026-09-03 16:36:57
  O002345 , C0102 ,SKU014  ,  shipped,389.9,USD,2026-09-03 15:38:19
O002340  ,  C0258,sku011  , shipped ,"$1,155.03", Nzd,03/09/2026 23:06:18
O002804, C0211,SKU004, PENDING,673.34, Nzd ,2026-09-03 04:58:35
 o002545  ,  C0202 ,SKU012,shipped ,$824.33,  aud  ,2026-09-03 07:17:21
O002998 ,C0243, sku020 ,  shipped ,$367.85, AUD ,03/09/2026 19:08:52
  O002777,  C0272,Sku005,  SHIPPED, 498.92 ,  NZD  ,2026-09-03 22:33:39
 O002607 , c0260  , SKU015, Pending,555.2,NZD ,2026-09-03 19:19:18
O002942,  C0102  ,  SKU008 , Pending , 1325.38 ,  AUD ,03/09/2026 04:08:15
 o002065 ,C0055 , Sku014,SHIPPED, 539.34 ,Nzd ,2026-09-03 02:03:05
O002288  ,C0057,SKU001,Pending , 1179.70 ,NZD ,2026-09-03 22:12:49
 O002445 , C0105,SKU016  ,Pending  ,"$1,059.96", aud,03/09/2026 05:19:24
 o002720 ,  C0289  ,  Sku007  , Shipped,$685.05, USD  ,2026-09-03 13:35:22
  o002959,c0199,sku007,  DELIVERED,296.84,NZD  ,2026-09-03 21:48:44
o002823  ,C0260 , sku011, DELIVERED ,33.36, USD,03/09/2026 04:04:25
 O002279 ,  C0051  , SKU012  ,  delivered,953.99,  USD,2026-09-03 07:08:18
  O002404 ,C0016  ,  Sku008, PENDING  ,524.61,Nzd,2026-09-03 10:51:21
 O002210, C0197, SKU014  ,  shipped  , 158.77 ,  nzd  ,03/09/2026 09:18:39
 O002185  ,  C0281 ,SKU004, Delivered,442.04,NZD  ,2026-09-03 12:19:33
 O002633 ,c0188  ,  Sku003, shipped  , 602.28 , NZD,03/09/2026 02:05:12
 o002264  , C0132,sku011,  shipped,1346.3, NZD ,03/09/2026 13:53:35
  O002258, C0194 ,SKU007  ,SHIPPED  ,$283.61,Usd  ,03/09/2026 17:14:28
  O002919 , C0192  , SKU002  , shipped,$314.56, nzd ,03/09/2026 20:20:04
,C0006 ,  SKU012 ,shipped  ,$498.86,usd  ,03/09/2026 17:26:43
 o002748 ,  c0272 ,SKU020  , Shipped  ,"$1,150.48", NZD,03/09/2026 18:36:37
 o002105, C0293  ,SKU008  ,  Shipped  ,151.73,  AUD,2026-09-03 03:03:03
O002469  ,  C0141  ,SKU001 ,  shipped  , 676.22 ,Aud,2026-09-03 16:11:43
O002932, C0183 ,  SKU003  ,shipped ,$685.02,  usd  ,2026-09-03 03:38:14
 O002476, C0246  ,  SKU011 , pending,$34.52, NZD,2026-09-03 18:44:33
 O002735  , c0024  ,  SKU012  ,  delivered ,$426.29, Aud  ,2026-09-03 12:11:21
  O002068 ,C0120  , SKU015 ,  delivered  , 546.30 , aud ,03/09/2026 13:57:58
  O002858 , C0020  ,SKU014, SHIPPED,40.48, nzd,2026-09-03 15:07:51
 O002571  ,  c0084 ,sku017 ,delivered ,30.69,NZD  ,03/09/2026 07:23:50
 o002119, C0070 ,SKU020  , SHIPPED ,1088.25, Usd ,03/09/2026 22:36:05
  o002435, C0253,sku013, PENDING ,146.17,Nzd  ,03/09/2026 06:36:29
o002781 , C0160  ,SKU009,pending ,"$1,424.19",usd ,2026-09-03 04:23:01
  O002580,C0042  , sku009 ,delivered  ,562.49, Aud  ,03/09/2026 08:42:58
O002378 , c0276,  SKU008,Delivered , 1036.93 , NZD,03/09/2026 19:26:28
o002780 ,c0196 , SKU001,  Shipped  ,416.1,aud ,03/09/2026 11:24:37
O002595,C0047,SKU011, PENDING  , 1000.23 ,Aud,03/09/2026 13:25:28
 O002757  , C0228  , SKU018  , Shipped ,519.04,AUD  ,03/09/2026 11:17:16
  o002671,  c0164 ,  SKU019, delivered ,$315.01,AUD  ,03/09/2026 19:47:56
  O002738, C0212,SKU003 ,SHIPPED ,690.93, nzd  ,03/09/2026 15:44:46
  O002926  , c0055,SKU010  ,  pending , 778.53 ,Usd ,03/09/2026 05:57:24
  o002676, c0167 , SKU007,delivered ,1436.45,NZD ,03/09/2026 19:22:09
  o002084  , C0081  , Sku009  ,delivered ,237.55, USD  ,2026-09-03 03:02:41
  O002203 , C0104  , SKU013  ,  Pending, 629.01 ,NZD  ,03/09/2026 23:35:18
 O002160  , C0247 , Sku015, pending,1450.05,Usd,2026-09-03 09:57:59
 O002920 ,  C0205 , Sku012, DELIVERED  , 648.92 , AUD,2026-09-03 10:48:29
o002699  , C0016  ,  SKU004 ,  pending ,"$1,461.90",USD  ,2026-09-03 07:15:48
O002844  ,  c0053 ,SKU001 ,SHIPPED ,$854.77,AUD ,2026-09-03 16:04:48
  O002840 ,  C0049,  sku002  ,  shipped ,1450.39,  Aud ,2026-09-03 03:37:29
o002003 ,  C0095 ,  SKU005 ,  shipped, 569.22 ,Aud ,03/09/2026 11:09:13
O002030,C0252, Sku020 ,pending ,8.86,  aud  ,2026-09-03 09:52:03
O002791 ,  C0025  ,SKU002  ,SHIPPED,$953.74,  aud,2026-09-03 19:38:25
O002049  ,  C0262,SKU016 ,  delivered  ,$969.88, USD,2026-09-03 18:39:56
  O002648  ,c0146  , SKU017 , Delivered, 692.53 ,AUD  ,03/09/2026 04:32:55
O002164  , C0097 ,  SKU010  ,DELIVERED ,685.99,  nzd  ,2026-09-03 21:01:52
  O002726 ,  C0175 , SKU018 ,  pending  ,$657.36,  NZD,03/09/2026 22:25:54
 O002561,  C0242 ,  Sku006,pending  ,$677.29,  Usd  ,2026-09-03 16:47:45
o002002 ,  C0135 , sku013  ,  pending ,"$1,389.86",  Nzd ,03/09/2026 01:58:26
  o002137  , C0078,  Sku017  ,  Shipped ,$723.48,  AUD  ,2026-09-03 02:33:30
  O002801 ,  C0211 ,  Sku004  ,  PENDING,$37.92,  NZD,2026-09-03 02:56:42
o002233  ,  C0042  , SKU010,Delivered , 35.86 ,  Aud ,03/09/2026 08:45:56
 O002235  ,C0022 ,  SKU020  , shipped , 445.99 ,Nzd ,03/09/2026 21:53:34
O002602,C0157,  SKU012 ,  shipped, 1373.23 ,Usd ,2026-09-03 12:31:49
O002587 ,c0196  , SKU019,  pending , 374.59 , aud ,03/09/2026 18:05:27
o002089 ,  c0089 ,  Sku015 ,  delivered, 641.10 ,  NZD,03/09/2026 11:39:57
 O002935  , C0045,SKU014, Pending,992.81,Aud ,2026-09-03 22:33:00
O002492, C0219 , SKU008,pending  ,$564.62,  USD,03/09/2026 08:23:05
 o002332, C0126, SKU003  , Delivered  ,$119.46,  Aud ,2026-09-03 22:18:08
 o002732 ,c0202 ,SKU004 ,  delivered , 1380.74 , NZD,03/09/2026 13:15:04
 O002655,  C0027 , SKU001 , shipped  ,114.19,  Usd ,03/09/2026 03:06:48
 o002456,  C0073  , SKU016 , DELIVERED,"$1,494.81", Nzd,2026-09-03 16:00:47
  o002860,  C0056  , SKU012,pending , 701.09 ,Nzd ,2026-09-03 23:43:21
  o002938 ,c0244,SKU005 ,DELIVERED,1246.0,  usd  ,03/09/2026 07:23:14
o002472 ,  C0020 , sku006 , PENDING  , 468.26 ,  Nzd  ,03/09/2026 04:01:29
o002127,C0062,  sku012,delivered, 298.48 ,usd  ,2026-09-03 18:38:43
  O002494 , c0088 ,  SKU018 , delivered  ,$8.49,  usd ,2026-09-03 20:25:30
  o002644  ,C0083 ,SKU015  , Pending ,769.08, Aud,2026-09-03 05:25:42
 o002588 ,  C0165  , sku006  ,shipped ,$585.29,  USD,03/09/2026 08:41:57
 O002008  , C0178 ,SKU015 ,  DELIVERED , 1012.40 ,aud,2026-09-03 15:12:18
 O002160  , C0247 , Sku015, pending,1450.05,Usd,2026-09-03 09:57:59
 O002638,C0107  ,SKU018,  shipped,527.09,nzd ,03/09/2026 07:25:52
 o002406 , C0004 ,SKU003,  shipped,$583.29,Usd  ,03/09/2026 09:53:16
 O002372  ,  C0054  ,  Sku008 ,Pending, 1104.28 ,  NZD  ,2026-09-03 03:58:50
o002180,c0078 ,  SKU012 ,Delivered ,325.05,  NZD ,2026-09-03 22:41:31
O002502  , C0242 , SKU003  ,  Pending ,389.01,AUD  ,2026-09-03 21:03:44
o002970  ,C0281, SKU015 ,  shipped  ,$197.35,  AUD  ,03/09/2026 06:59:40
o002188, C0206,SKU014  , Pending, 753.93 ,  nzd  ,03/09/2026 19:24:26
 o002878, C0099,  SKU002 ,DELIVERED ,288.15, AUD,2026-09-03 16:09:16
O002420  , C0033  ,  SKU016,Delivered  , 1101.78 ,aud,2026-09-03 15:57:39
  O002847 ,  c0057  , Sku004 ,  Delivered,"$1,240.86", Nzd  ,03/09/2026 15:26:38
O002483 ,C0244,Sku008  ,  shipped,$434.84, NZD,03/09/2026 07:19:31
  O002303,  C0067,SKU014  ,  delivered  ,$524.70,AUD,2026-09-03 18:53:26
o002533  , C0209  ,SKU001,Delivered, 835.56 ,NZD ,03/09/2026 01:36:42
O002812 , C0002, SKU004  ,  Delivered  , 200.89 ,Aud,2026-09-03 14:19:56
O002216,c0283 ,  Sku012,pending ,$124.58,  USD,2026-09-03 04:23:45
  o002339  , c0289,sku003 , pending,"$1,261.32", USD ,03/09/2026 07:40:25
o002589  ,c0016, SKU006  ,  Shipped, 545.51 ,nzd,03/09/2026 09:31:59
  O002341,  C0138 , sku019 ,delivered,$680.23,USD,2026-09-03 07:24:46
O002592  , C0109,SKU003 ,  Pending  , 235.83 ,  USD  ,2026-09-03 02:42:32
  o002827,  c0070 , SKU005,  shipped  ,669.92,  USD  ,2026-09-03 13:40:13
 O002945 ,C0051  , SKU006  ,Shipped , 686.97 , NZD  ,03/09/2026 21:53:36
 O002027 ,  C0135,  SKU020, pending, 89.20 ,  Aud,03/09/2026 02:33:36
  O002546  ,C0245 ,SKU015  ,Delivered,$963.63,Nzd ,03/09/2026 10:48:35
 O002259  ,  c0281  ,  SKU001  ,  pending , 376.38 ,nzd  ,03/09/2026 15:04:47
O002255 , C0077, SKU012 , Shipped, 1413.26 , Nzd  ,2026-09-03 18:16:14
O002750,C0209 ,Sku003 , pending, 1126.27 ,  AUD,2026-09-03 02:52:00
  O002768 ,C0293,sku005  ,Pending,475.55,  AUD,03/09/2026 18:27:12
  O002191,c0281  , SKU014, delivered, 638.12 ,aud  ,2026-09-03 23:23:59
O002251,C0297,  sku006,shipped, 460.66 ,  Nzd ,2026-09-03 08:56:40
  o002391  ,  c0094 ,  SKU020 ,PENDING  ,1369.56, AUD  ,03/09/2026 22:15:43
  O002328,  C0045  ,  SKU005 ,  delivered , 153.34 , Nzd  ,2026-09-03 03:46:50
  O002805 , c0271, sku012 , SHIPPED,"$1,165.50",  usd  ,2026-09-03 01:39:58
O002441,  c0041  ,  SKU010 ,shipped  ,$215.36, AUD ,03/09/2026 16:09:41
  O002032,  C0230 ,SKU011  ,SHIPPED ,1327.28, NZD ,2026-09-03 04:09:57
o002163  ,C0207  , SKU007 , shipped,$504.72, USD  ,03/09/2026 02:10:38
 o002257  , c0153  ,  SKU006,shipped ,"$1,207.08",  nzd  ,03/09/2026 11:33:08
  O002898,C0061  , sku008, shipped,1063.33,AUD  ,03/09/2026 14:35:38
  O002359, c0155  ,SKU009  ,delivered,$348.18,  Nzd,03/09/2026 16:00:01
  O002323, C0224, Sku008, SHIPPED, 66.80 ,Nzd,03/09/2026 22:43:00
O002415, C0185,sku005, pending  , 613.50 ,Usd  ,03/09/2026 16:03:52
o002270 , C0230 ,Sku008,DELIVERED  ,"$1,261.93",  AUD,2026-09-03 17:44:12
O002277,  C0140  ,  SKU017, delivered,$29.90,AUD  ,2026-09-03 02:15:48
 O002917, C0028  , sku020,Delivered, 1421.85 ,usd ,03/09/2026 00:16:46
 O002618  ,C0070 ,Sku015,SHIPPED  ,931.3,  Usd ,2026-09-03 03:04:11
  O002990, c0180 , sku005, PENDING,761.99, Aud  ,03/09/2026 12:29:10
  O002211 ,  C0259, SKU015,pending  ,$78.39,  Aud ,2026-09-03 21:29:14
  O002771,  C0235, Sku003  ,  shipped  , 714.93 ,  AUD  ,03/09/2026 02:36:44
  O002991,C0037,SKU007,  Shipped,1222.59,USD  ,03/09/2026 17:09:53
O002242  ,  C0035  ,SKU009,Shipped ,841.0,  Nzd ,03/09/2026 17:25:10
O002760, C0283 ,Sku013 ,  Delivered  ,$588.46, nzd  ,03/09/2026 07:46:16
  O002609  ,c0008,  Sku011 ,  pending  , 1284.00 ,  NZD  ,03/09/2026 01:00:56
O002223  ,C0140 ,  SKU019 ,Delivered , 1382.36 ,USD  ,03/09/2026 03:59:14
 O002220,c0215  ,SKU017  ,SHIPPED ,1096.39, Usd,2026-09-03 08:13:52
O002663,c0149 ,SKU014 , PENDING ,$528.32, AUD  ,2026-09-03 13:02:43
O002941,  C0118  ,Sku020  ,Delivered  ,$940.75, AUD  ,03/09/2026 12:47:26
O002620  ,  C0136, SKU002,Shipped ,$884.25,AUD ,03/09/2026 12:24:13
 O002979,c0294,Sku019 ,  PENDING, 120.05 ,Usd  ,2026-09-03 20:01:59
O002244,c0209  ,  SKU011  ,  Shipped,$798.31,  Aud  ,03/09/2026 14:44:03
o002925, c0142  ,SKU002 ,  SHIPPED,209.6, Aud ,2026-09-03 09:53:49
  o002418,  c0284  ,  sku019, PENDING  , 330.98 , Nzd,2026-09-03 01:02:19
  O002567,  C0143 ,  SKU011,  Shipped , 900.13 ,aud ,03/09/2026 13:42:58
o002961 , C0267,  SKU004,  pending , 1161.85 , USD ,03/09/2026 18:34:15
 O002713,  C0238 , sku018,DELIVERED,$92.17,  AUD  ,03/09/2026 19:34:02
 O002984,  C0173, SKU001  ,  delivered ,$924.24,usd,2026-09-03 05:07:33
 o002073  , C0032 , sku017  , Pending  ,1257.1,  Nzd  ,2026-09-03 00:58:26
 O002374  ,  C0278  , Sku003 ,delivered  , 869.46 ,nzd,03/09/2026 20:48:18
O002429,c0290 ,SKU015, Delivered  , 1466.52 ,  Aud  ,03/09/2026 18:59:23
O002928,C0128 ,  sku003  ,pending,245.18, USD ,03/09/2026 05:56:51
  O002652  ,  C0004, sku008, delivered , 773.03 ,Nzd,03/09/2026 08:44:48
O002907 ,c0095 ,  SKU015,pending, 881.27 , Aud ,2026-09-03 03:03:10
  O002808,C0108 ,Sku004  ,  SHIPPED , 521.93 ,  Usd,2026-09-03 04:00:30
 O002857  ,C0035 , sku013 ,  delivered , 547.89 ,  aud,2026-09-03 01:35:20
 O002381 , C0254  ,sku020,Pending,$437.38, Aud  ,03/09/2026 15:56:46
 O002144  ,  C0284 ,  sku010, delivered  ,$763.66, AUD  ,2026-09-03 12:55:18
O002362,  C0138  , SKU014  , SHIPPED  , 948.40 ,NZD  ,2026-09-03 07:22:26
  O002453,  C0276,SKU005  ,  shipped  , 1309.98 ,AUD  ,03/09/2026 14:58:54
 O002235  ,C0022 ,  SKU020  , shipped , 445.99 ,Nzd ,03/09/2026 21:53:34
 O002647  , C0008  ,  sku007,  PENDING  , 185.32 , Usd ,03/09/2026 23:08:46
  O002614 ,c0049  ,SKU008  ,delivered,$952.48,  Usd  ,03/09/2026 12:51:34
 O002026 ,  C0163,Sku008  ,Pending ,$636.36,  NZD,2026-09-03 09:50:46
 O002982 , c0043, Sku011,  SHIPPED,$246.55, AUD  ,2026-09-03 22:38:33
  o002877 ,  C0030  , sku009, delivered  , 514.14 ,  USD ,2026-09-03 21:07:49
O002610  ,  C0278  , SKU019 , delivered ,$495.73, NZD ,2026-09-03 20:58:37
 O002152  ,  c0027  , Sku018 ,  pending ,"$1,116.84",aud  ,2026-09-03 20:47:16
  O002642  , C0175,  sku017  , pending,915.84, Nzd ,2026-09-03 12:18:31
